Chr1,Chr2,Blocks
15:,utex2526_scaffold_15_g911.t1,1
15:,utex2526_scaffold_15_g997.t1,1
15:,utex2526_scaffold_1_g20.t1,1
15:,utex2526_scaffold_22_g27.t1,1
15:,utex2526_scaffold_23_g107.t1,1
15:,utex2526_scaffold_23_g55.t1,1
15:,utex395_scaffold_18_g123.t1,1
15:,utex2526_scaffold_15_g806.t1,1
15:,utex395_scaffold_18_g258.t1,1
15:,utex395_scaffold_18_g494.t1,1
15:,utex395_scaffold_18_g555.t1,1
15:,utex395_scaffold_18_g627.t1,1
15:,utex395_scaffold_18_g666.t1,1
15:,utex395_scaffold_1_g170.t1,1
15:,utex395_scaffold_1_g302.t1,1
15:,utex2526_scaffold_15_g814.t1,1
15:,utex2526_scaffold_15_g663.t1,1
15:,utexb3016_scaffold_14_g137.t1,1
15:,utex2526_scaffold_15_g1036.t1,1
15:,utex2526_scaffold_13_g91.t1,1
15:,utex2526_scaffold_14_g226.t1,1
15:,utex2526_scaffold_14_g303.t1,1
15:,utex2526_scaffold_14_g318.t1,1
15:,utex2526_scaffold_14_g407.t1,1
15:,utex2526_scaffold_14_g72.t1,1
15:,utex2526_scaffold_14_g84.t1,1
15:,utex2526_scaffold_15_g1102.t1,1
15:,utex2526_scaffold_15_g613.t1,1
15:,utex2526_scaffold_15_g198.t1,1
15:,utex2526_scaffold_15_g199.t1,1
15:,utex2526_scaffold_15_g264.t1,1
15:,utex2526_scaffold_15_g282.t1,1
15:,utex2526_scaffold_15_g352.t1,1
15:,utex2526_scaffold_15_g515.t1,1
15:,utex2526_scaffold_15_g590.t1,1
15:,utex395_scaffold_1_g54.t1,1
15:,utex395_scaffold_20_g159.t1,1
15:,utex395_scaffold_20_g206.t1,1
15:,utexb3016_scaffold_10_g241.t1,1
15:,utex395_scaffold_2_g207.t1,1
15:,utex395_scaffold_2_g246.t1,1
15:,utex395_scaffold_2_g335.t1,1
15:,utex395_scaffold_2_g506.t1,1
15:,utex395_scaffold_2_g55.t1,1
15:,utex395_scaffold_2_g73.t1,1
15:,utexb3016_scaffold_10_g186.t1,1
15:,utexb3016_scaffold_10_g353.t1,1
15:,utex395_scaffold_20_g280.t1,1
15:,utexb3016_scaffold_10_g517.t1,1
15:,utexb3016_scaffold_10_g82.t1,1
15:,utexb3016_scaffold_12_g327.t1,1
15:,utexb3016_scaffold_12_g441.t1,1
15:,utexb3016_scaffold_12_g627.t1,1
15:,utexb3016_scaffold_13_g121.t1,1
15:,utexb3016_scaffold_13_g25.t1,1
15:,utex395_scaffold_2_g190.t1,1
15:,utex395_scaffold_2_g153.t1,1
15:,utex395_scaffold_25_g717.t1,1
15:,utex395_scaffold_25_g556.t1,1
15:,utex395_scaffold_20_g42.t1,1
15:,utex395_scaffold_20_g849.t1,1
15:,utex395_scaffold_23_g376.t1,1
15:,utex395_scaffold_23_g418.t1,1
15:,utex395_scaffold_24_g278.t1,1
15:,utex395_scaffold_24_g337.t1,1
15:,utex395_scaffold_24_g436.t1,1
15:,utex395_scaffold_24_g506.t1,1
15:,utex395_scaffold_24_g611.t1,1
15:,utex395_scaffold_24_g722.t1,1
15:,utex395_scaffold_24_g848.t1,1
15:,utex395_scaffold_25_g1025.t1,1
15:,utex395_scaffold_25_g1171.t1,1
15:,utex395_scaffold_25_g311.t1,1
15:,utex395_scaffold_25_g397.t1,1
14:,utex2526_scaffold_12_g186.t1,1
14:,utex2526_scaffold_11_g59.t1,1
3:,utex395_scaffold_25_g1303.t1,1
12:,utexb3016_scaffold_21_g787.t1,1
12:,utexb3016_scaffold_21_g1331.t1,1
12:,utexb3016_scaffold_21_g1333.t1,1
12:,utexb3016_scaffold_21_g384.t1,1
12:,utexb3016_scaffold_21_g437.t1,1
12:,utexb3016_scaffold_21_g504.t1,1
12:,utexb3016_scaffold_21_g71.t1,1
12:,utexb3016_scaffold_21_g783.t1,1
12:,utexb3016_scaffold_21_g819.t1,1
12:,utexb3016_scaffold_21_g1230.t1,1
12:,utexb3016_scaffold_21_g869.t1,1
12:,utexb3016_scaffold_21_g983.t1,1
12:,utexb3016_scaffold_22_g100.t1,1
12:,utexb3016_scaffold_22_g1040.t1,1
12:,utexb3016_scaffold_22_g1100.t1,1
12:,utexb3016_scaffold_22_g1101.t1,1
12:,utexb3016_scaffold_22_g1128.t1,1
12:,utexb3016_scaffold_21_g1302.t1,1
12:,utexb3016_scaffold_21_g1214.t1,1
12:,utexb3016_scaffold_22_g1276.t1,1
12:,utexb3016_scaffold_17_g925.t1,1
12:,utexb3016_scaffold_17_g364.t1,1
12:,utexb3016_scaffold_17_g431.t1,1
12:,utexb3016_scaffold_17_g52.t1,1
12:,utexb3016_scaffold_17_g731.t1,1
12:,utexb3016_scaffold_17_g799.t1,1
12:,utexb3016_scaffold_17_g864.t1,1
12:,utexb3016_scaffold_17_g909.t1,1
12:,utexb3016_scaffold_18_g162.t1,1
12:,utexb3016_scaffold_21_g1084.t1,1
12:,utexb3016_scaffold_18_g332.t1,1
12:,utexb3016_scaffold_18_g756.t1,1
12:,utexb3016_scaffold_18_g884.t1,1
12:,utexb3016_scaffold_20_g135.t1,1
12:,utexb3016_scaffold_20_g255.t1,1
12:,utexb3016_scaffold_20_g524.t1,1
12:,utexb3016_scaffold_21_g108.t1,1
12:,utexb3016_scaffold_22_g1150.t1,1
12:,utexb3016_scaffold_22_g263.t1,1
12:,utexb3016_scaffold_17_g195.t1,1
13:,utex2526_scaffold_12_g218.t1,1
13:,utex2526_scaffold_10_g632.t1,1
13:,utex2526_scaffold_10_g649.t1,1
13:,utex2526_scaffold_10_g681.t1,1
13:,utex2526_scaffold_11_g20.t1,1
13:,utex2526_scaffold_11_g57.t1,1
13:,utex2526_scaffold_12_g149.t1,1
13:,utex2526_scaffold_12_g185.t1,1
13:,utex2526_scaffold_12_g223.t1,1
13:,utex2526_scaffold_10_g531.t1,1
13:,utex2526_scaffold_12_g324.t1,1
13:,utex2526_scaffold_12_g388.t1,1
13:,utex2526_scaffold_12_g404.t1,1
13:,utex2526_scaffold_12_g466.t1,1
13:,utex2526_scaffold_12_g505.t1,1
13:,utex2526_scaffold_13_g190.t1,1
13:,utex2526_scaffold_13_g81.t1,1
13:,utex2526_scaffold_10_g624.t1,1
13:,utex2526_scaffold_10_g426.t1,1
12:,utexb3016_scaffold_22_g28.t1,1
12:,utexb3016_scaffold_22_g878.t1,1
12:,utexb3016_scaffold_22_g321.t1,1
12:,utexb3016_scaffold_22_g340.t1,1
12:,utexb3016_scaffold_22_g349.t1,1
12:,utexb3016_scaffold_22_g594.t1,1
12:,utexb3016_scaffold_22_g644.t1,1
12:,utexb3016_scaffold_22_g675.t1,1
12:,utexb3016_scaffold_22_g789.t1,1
12:,utexb3016_scaffold_22_g891.t1,1
13:,utex2526_scaffold_10_g140.t1,1
12:,utexb3016_scaffold_22_g896.t1,1
12:,utexb3016_scaffold_22_g932.t1,1
12:,utexb3016_scaffold_22_g951.t1,1
12:,utexb3016_scaffold_22_g975.t1,1
12:,utexb3016_scaffold_7_g147.t1,1
12:,utexb3016_scaffold_7_g337.t1,1
12:,utexb3016_scaffold_7_g401.t1,1
12:,utexb3016_scaffold_17_g272.t1,1
12:,utexb3016_scaffold_16_g898.t1,1
14:,utex2526_scaffold_11_g21.t1,1
12:,utex395_scaffold_25_g1251.t1,1
12:,utex395_scaffold_24_g594.t1,1
12:,utex395_scaffold_24_g693.t1,1
12:,utex395_scaffold_24_g706.t1,1
12:,utex395_scaffold_24_g829.t1,1
12:,utex395_scaffold_25_g1019.t1,1
12:,utex395_scaffold_25_g1153.t1,1
12:,utex395_scaffold_25_g1215.t1,1
12:,utex395_scaffold_25_g1276.t1,1
12:,utex395_scaffold_24_g442.t1,1
12:,utex395_scaffold_25_g304.t1,1
12:,utex395_scaffold_25_g305.t1,1
12:,utex395_scaffold_25_g357.t1,1
12:,utex395_scaffold_25_g393.t1,1
12:,utex395_scaffold_25_g533.t1,1
12:,utex395_scaffold_25_g551.t1,1
12:,utex395_scaffold_25_g635.t1,1
12:,utex395_scaffold_24_g493.t1,1
12:,utex395_scaffold_24_g433.t1,1
12:,utex395_scaffold_25_g800.t1,1
12:,utex395_scaffold_20_g156.t1,1
12:,utex395_scaffold_18_g619.t1,1
12:,utex395_scaffold_18_g656.t1,1
12:,utex395_scaffold_1_g143.t1,1
12:,utex395_scaffold_1_g295.t1,1
12:,utex395_scaffold_1_g44.t1,1
12:,utex395_scaffold_1_g468.t1,1
12:,utex395_scaffold_1_g517.t1,1
12:,utex395_scaffold_20_g202.t1,1
12:,utex395_scaffold_24_g331.t1,1
12:,utex395_scaffold_20_g22.t1,1
12:,utex395_scaffold_20_g276.t1,1
12:,utex395_scaffold_20_g37.t1,1
12:,utex395_scaffold_20_g846.t1,1
12:,utex395_scaffold_23_g356.t1,1
12:,utex395_scaffold_23_g387.t1,1
12:,utex395_scaffold_24_g275.t1,1
12:,utex395_scaffold_25_g710.t1,1
12:,utex395_scaffold_25_g821.t1,1
12:,utexb3016_scaffold_16_g760.t1,1
12:,utexb3016_scaffold_15_g542.t1,1
12:,utexb3016_scaffold_13_g14.t1,1
12:,utexb3016_scaffold_13_g288.t1,1
12:,utexb3016_scaffold_14_g128.t1,1
12:,utexb3016_scaffold_14_g66.t1,1
12:,utexb3016_scaffold_15_g302.t1,1
12:,utexb3016_scaffold_15_g356.t1,1
12:,utexb3016_scaffold_15_g445.t1,1
12:,utexb3016_scaffold_15_g613.t1,1
12:,utexb3016_scaffold_12_g611.t1,1
12:,utexb3016_scaffold_15_g626.t1,1
12:,utexb3016_scaffold_15_g712.t1,1
12:,utexb3016_scaffold_15_g772.t1,1
12:,utexb3016_scaffold_16_g236.t1,1
12:,utexb3016_scaffold_16_g317.t1,1
12:,utexb3016_scaffold_16_g394.t1,1
12:,utexb3016_scaffold_16_g620.t1,1
12:,utexb3016_scaffold_13_g109.t1,1
12:,utexb3016_scaffold_12_g438.t1,1
12:,utex395_scaffold_25_g908.t1,1
12:,utex395_scaffold_2_g57.t1,1
12:,utex395_scaffold_2_g143.t1,1
12:,utex395_scaffold_2_g180.t1,1
12:,utex395_scaffold_2_g182.t1,1
12:,utex395_scaffold_2_g240.t1,1
12:,utex395_scaffold_2_g324.t1,1
12:,utex395_scaffold_2_g464.t1,1
12:,utex395_scaffold_2_g52.t1,1
12:,utex395_scaffold_4_g447.t1,1
12:,utexb3016_scaffold_12_g323.t1,1
12:,utexb3016_scaffold_10_g179.t1,1
12:,utexb3016_scaffold_10_g219.t1,1
12:,utexb3016_scaffold_10_g272.t1,1
12:,utexb3016_scaffold_10_g348.t1,1
12:,utexb3016_scaffold_10_g509.t1,1
12:,utexb3016_scaffold_10_g65.t1,1
12:,utexb3016_scaffold_10_g710.t1,1
13:,utex2526_scaffold_14_g180.t1,1
13:,utex2526_scaffold_14_g221.t1,1
13:,utex2526_scaffold_14_g298.t1,1
13:,utexb3016_scaffold_17_g934.t1,1
13:,utexb3016_scaffold_17_g273.t1,1
13:,utexb3016_scaffold_17_g338.t1,1
13:,utexb3016_scaffold_17_g369.t1,1
13:,utexb3016_scaffold_17_g56.t1,1
13:,utexb3016_scaffold_17_g734.t1,1
13:,utexb3016_scaffold_17_g868.t1,1
13:,utexb3016_scaffold_17_g913.t1,1
13:,utexb3016_scaffold_18_g163.t1,1
13:,utexb3016_scaffold_16_g903.t1,1
13:,utexb3016_scaffold_18_g335.t1,1
13:,utexb3016_scaffold_18_g772.t1,1
13:,utexb3016_scaffold_18_g893.t1,1
13:,utexb3016_scaffold_20_g137.t1,1
13:,utexb3016_scaffold_20_g260.t1,1
13:,utexb3016_scaffold_20_g526.t1,1
13:,utexb3016_scaffold_21_g1086.t1,1
13:,utexb3016_scaffold_17_g196.t1,1
13:,utexb3016_scaffold_16_g761.t1,1
13:,utexb3016_scaffold_21_g1215.t1,1
13:,utexb3016_scaffold_15_g307.t1,1
13:,utexb3016_scaffold_12_g325.t1,1
13:,utexb3016_scaffold_12_g439.t1,1
13:,utexb3016_scaffold_12_g625.t1,1
13:,utexb3016_scaffold_13_g111.t1,1
13:,utexb3016_scaffold_13_g18.t1,1
13:,utexb3016_scaffold_14_g135.t1,1
13:,utexb3016_scaffold_14_g72.t1,1
13:,utexb3016_scaffold_15_g359.t1,1
13:,utexb3016_scaffold_16_g622.t1,1
13:,utexb3016_scaffold_15_g446.t1,1
13:,utexb3016_scaffold_15_g558.t1,1
13:,utexb3016_scaffold_15_g637.t1,1
13:,utexb3016_scaffold_15_g773.t1,1
13:,utexb3016_scaffold_16_g239.t1,1
13:,utexb3016_scaffold_16_g318.t1,1
13:,utexb3016_scaffold_16_g400.t1,1
13:,utexb3016_scaffold_21_g111.t1,1
13:,utexb3016_scaffold_21_g1238.t1,1
13:,utex2526_scaffold_14_g315.t1,1
13:,utexb3016_scaffold_7_g149.t1,1
13:,utexb3016_scaffold_22_g686.t1,1
13:,utexb3016_scaffold_22_g791.t1,1
13:,utexb3016_scaffold_22_g897.t1,1
13:,utexb3016_scaffold_22_g903.t1,1
13:,utexb3016_scaffold_22_g933.t1,1
13:,utexb3016_scaffold_22_g952.t1,1
13:,utexb3016_scaffold_22_g977.t1,1
13:,utexb3016_scaffold_7_g338.t1,1
13:,utexb3016_scaffold_22_g680.t1,1
13:,utexb3016_scaffold_7_g406.t1,1
14:,utex2526_scaffold_10_g141.t1,1
14:,utex2526_scaffold_10_g532.t1,1
14:,utex2526_scaffold_10_g625.t1,1
14:,utex2526_scaffold_10_g633.t1,1
14:,utex2526_scaffold_10_g651.t1,1
14:,utex2526_scaffold_10_g687.t1,1
13:,utexb3016_scaffold_22_g681.t1,1
13:,utexb3016_scaffold_22_g665.t1,1
13:,utexb3016_scaffold_21_g1334.t1,1
13:,utexb3016_scaffold_21_g985.t1,1
13:,utexb3016_scaffold_21_g438.t1,1
13:,utexb3016_scaffold_21_g505.t1,1
13:,utexb3016_scaffold_21_g785.t1,1
13:,utexb3016_scaffold_21_g789.t1,1
13:,utexb3016_scaffold_21_g826.t1,1
13:,utexb3016_scaffold_21_g87.t1,1
13:,utexb3016_scaffold_21_g870.t1,1
13:,utexb3016_scaffold_22_g103.t1,1
13:,utexb3016_scaffold_22_g350.t1,1
13:,utexb3016_scaffold_22_g1101.t1,1
13:,utexb3016_scaffold_22_g1129.t1,1
13:,utexb3016_scaffold_22_g1151.t1,1
13:,utexb3016_scaffold_22_g1278.t1,1
13:,utexb3016_scaffold_22_g267.t1,1
13:,utexb3016_scaffold_22_g29.t1,1
13:,utexb3016_scaffold_22_g324.t1,1
13:,utexb3016_scaffold_10_g74.t1,1
13:,utexb3016_scaffold_10_g712.t1,1
13:,utexb3016_scaffold_10_g71.t1,1
13:,utex2526_scaffold_23_g50.t1,1
13:,utex2526_scaffold_15_g879.t1,1
13:,utex2526_scaffold_15_g902.t1,1
13:,utex2526_scaffold_15_g953.t1,1
13:,utex2526_scaffold_15_g990.t1,1
13:,utex2526_scaffold_1_g17.t1,1
13:,utex2526_scaffold_22_g23.t1,1
13:,utex2526_scaffold_23_g104.t1,1
13:,utex395_scaffold_13_g59.t1,1
13:,utex2526_scaffold_15_g802.t1,1
13:,utex395_scaffold_17_g461.t1,1
13:,utex395_scaffold_18_g117.t1,1
13:,utex395_scaffold_18_g255.t1,1
13:,utex395_scaffold_18_g487.t1,1
13:,utex395_scaffold_18_g552.t1,1
13:,utex395_scaffold_18_g622.t1,1
13:,utex395_scaffold_18_g658.t1,1
13:,utex2526_scaffold_15_g812.t1,1
13:,utex2526_scaffold_15_g762.t1,1
13:,utexb3016_scaffold_10_g512.t1,1
13:,utex2526_scaffold_15_g197.t1,1
13:,utex2526_scaffold_14_g404.t1,1
13:,utex2526_scaffold_14_g543.t1,1
13:,utex2526_scaffold_14_g67.t1,1
13:,utex2526_scaffold_14_g80.t1,1
13:,utex2526_scaffold_15_g1091.t1,1
13:,utex2526_scaffold_15_g1102.t1,1
13:,utex2526_scaffold_15_g195.t1,1
13:,utex2526_scaffold_15_g261.t1,1
13:,utex2526_scaffold_15_g755.t1,1
13:,utex2526_scaffold_15_g276.t1,1
13:,utex2526_scaffold_15_g350.t1,1
13:,utex2526_scaffold_15_g509.t1,1
13:,utex2526_scaffold_15_g552.t1,1
13:,utex2526_scaffold_15_g580.t1,1
13:,utex2526_scaffold_15_g600.t1,1
13:,utex2526_scaffold_15_g661.t1,1
13:,utex395_scaffold_1_g167.t1,1
13:,utex395_scaffold_1_g300.t1,1
13:,utex395_scaffold_1_g46.t1,1
13:,utex395_scaffold_2_g243.t1,1
13:,utex395_scaffold_25_g360.t1,1
13:,utex395_scaffold_25_g553.t1,1
13:,utex395_scaffold_25_g637.t1,1
13:,utex395_scaffold_25_g714.t1,1
13:,utex395_scaffold_2_g144.t1,1
13:,utex395_scaffold_2_g181.t1,1
13:,utex395_scaffold_2_g192.t1,1
13:,utex395_scaffold_2_g332.t1,1
13:,utex395_scaffold_20_g157.t1,1
13:,utex395_scaffold_2_g476.t1,1
13:,utex395_scaffold_2_g53.t1,1
13:,utex395_scaffold_2_g62.t1,1
13:,utex395_scaffold_4_g455.t1,1
13:,utexb3016_scaffold_10_g180.t1,1
13:,utexb3016_scaffold_10_g273.t1,1
13:,utexb3016_scaffold_10_g351.t1,1
13:,utex395_scaffold_25_g305.t1,1
13:,utex395_scaffold_25_g1282.t1,1
13:,utex395_scaffold_25_g1155.t1,1
13:,utex395_scaffold_25_g1021.t1,1
13:,utex395_scaffold_20_g203.t1,1
13:,utex395_scaffold_20_g278.t1,1
13:,utex395_scaffold_20_g38.t1,1
13:,utex395_scaffold_20_g847.t1,1
13:,utex395_scaffold_23_g358.t1,1
13:,utex395_scaffold_23_g401.t1,1
13:,utex395_scaffold_24_g276.t1,1
13:,utex395_scaffold_24_g335.t1,1
13:,utex395_scaffold_24_g434.t1,1
13:,utex395_scaffold_24_g444.t1,1
13:,utex395_scaffold_24_g494.t1,1
13:,utex395_scaffold_24_g596.t1,1
13:,utex395_scaffold_24_g695.t1,1
13:,utex395_scaffold_24_g709.t1,1
13:,utex395_scaffold_24_g833.t1,1
16:,utex2526_scaffold_15_g591.t1,1
16:,utex2526_scaffold_15_g618.t1,1
16:,utex2526_scaffold_15_g664.t1,1
1:,utex2526_scaffold_10_g542.t1,1
1:,utex2526_scaffold_10_g463.t1,1
1:,utex2526_scaffold_10_g497.t1,1
1:,utex2526_scaffold_10_g500.t1,1
1:,utex2526_scaffold_10_g52.t1,1
1:,utex2526_scaffold_10_g525.t1,1
1:,utex2526_scaffold_10_g530.t1,1
1:,utex2526_scaffold_10_g54.t1,1
1:,utex2526_scaffold_10_g545.t1,1
1:,utex2526_scaffold_10_g442.t1,1
1:,utex2526_scaffold_10_g565.t1,1
1:,utex2526_scaffold_10_g568.t1,1
1:,utex2526_scaffold_10_g591.t1,1
1:,utex2526_scaffold_10_g611.t1,1
1:,utex2526_scaffold_10_g612.t1,1
1:,utex2526_scaffold_10_g625.t1,1
1:,utex2526_scaffold_10_g644.t1,1
1:,utex2526_scaffold_10_g454.t1,1
1:,utex2526_scaffold_10_g433.t1,1
1:,utex2526_scaffold_10_g659.t1,1
19:,utexb3016_scaffold_22_g987.t1,1
19:,utexb3016_scaffold_21_g880.t1,1
19:,utexb3016_scaffold_22_g1140.t1,1
19:,utexb3016_scaffold_22_g124.t1,1
19:,utexb3016_scaffold_22_g332.t1,1
19:,utexb3016_scaffold_22_g364.t1,1
19:,utexb3016_scaffold_22_g693.t1,1
19:,utexb3016_scaffold_22_g913.t1,1
19:,utexb3016_scaffold_7_g199.t1,1
1:,utex2526_scaffold_10_g396.t1,1
1:,utex2526_scaffold_10_g100.t1,1
1:,utex2526_scaffold_10_g142.t1,1
1:,utex2526_scaffold_10_g177.t1,1
1:,utex2526_scaffold_10_g271.t1,1
1:,utex2526_scaffold_10_g29.t1,1
1:,utex2526_scaffold_10_g375.t1,1
1:,utex2526_scaffold_10_g384.t1,1
1:,utex2526_scaffold_10_g658.t1,1
1:,utex2526_scaffold_10_g697.t1,1
19:,utexb3016_scaffold_21_g515.t1,1
1:,utex2526_scaffold_12_g507.t1,1
1:,utex2526_scaffold_12_g354.t1,1
1:,utex2526_scaffold_12_g363.t1,1
1:,utex2526_scaffold_12_g381.t1,1
1:,utex2526_scaffold_12_g434.t1,1
1:,utex2526_scaffold_12_g435.t1,1
1:,utex2526_scaffold_12_g462.t1,1
1:,utex2526_scaffold_12_g47.t1,1
1:,utex2526_scaffold_12_g520.t1,1
1:,utex2526_scaffold_12_g336.t1,1
1:,utex2526_scaffold_12_g522.t1,1
1:,utex2526_scaffold_12_g547.t1,1
1:,utex2526_scaffold_12_g565.t1,1
1:,utex2526_scaffold_12_g599.t1,1
1:,utex2526_scaffold_12_g602.t1,1
1:,utex2526_scaffold_12_g610.t1,1
1:,utex2526_scaffold_12_g612.t1,1
1:,utex2526_scaffold_12_g347.t1,1
1:,utex2526_scaffold_12_g334.t1,1
1:,utex2526_scaffold_10_g86.t1,1
1:,utex2526_scaffold_12_g171.t1,1
1:,utex2526_scaffold_11_g40.t1,1
1:,utex2526_scaffold_11_g56.t1,1
1:,utex2526_scaffold_11_g6.t1,1
1:,utex2526_scaffold_12_g117.t1,1
1:,utex2526_scaffold_12_g137.t1,1
1:,utex2526_scaffold_12_g14.t1,1
1:,utex2526_scaffold_12_g170.t1,1
1:,utex2526_scaffold_12_g175.t1,1
1:,utex2526_scaffold_12_g315.t1,1
1:,utex2526_scaffold_12_g191.t1,1
1:,utex2526_scaffold_12_g192.t1,1
1:,utex2526_scaffold_12_g230.t1,1
1:,utex2526_scaffold_12_g239.t1,1
1:,utex2526_scaffold_12_g291.t1,1
1:,utex2526_scaffold_12_g297.t1,1
1:,utex2526_scaffold_12_g300.t1,1
19:,utexb3016_scaffold_21_g805.t1,1
19:,utexb3016_scaffold_21_g1413.t1,1
16:,utex2526_scaffold_15_g807.t1,1
19:,utex395_scaffold_1_g308.t1,1
19:,utex2526_scaffold_1_g25.t1,1
19:,utex2526_scaffold_23_g112.t1,1
19:,utex395_scaffold_17_g128.t1,1
19:,utex395_scaffold_18_g136.t1,1
19:,utex395_scaffold_18_g264.t1,1
19:,utex395_scaffold_18_g518.t1,1
19:,utex395_scaffold_1_g197.t1,1
19:,utex395_scaffold_1_g63.t1,1
19:,utex2526_scaffold_15_g813.t1,1
19:,utex395_scaffold_20_g164.t1,1
19:,utex395_scaffold_20_g214.t1,1
19:,utex395_scaffold_20_g47.t1,1
19:,utex395_scaffold_20_g860.t1,1
19:,utex395_scaffold_23_g402.t1,1
19:,utex395_scaffold_24_g289.t1,1
19:,utex395_scaffold_24_g548.t1,1
19:,utex2526_scaffold_15_g818.t1,1
19:,utex2526_scaffold_15_g627.t1,1
19:,utex395_scaffold_24_g731.t1,1
19:,utex2526_scaffold_14_g394.t1,1
19:,utex2526_scaffold_12_g404.t1,1
19:,utex2526_scaffold_12_g429.t1,1
19:,utex2526_scaffold_12_g492.t1,1
19:,utex2526_scaffold_13_g101.t1,1
19:,utex2526_scaffold_14_g233.t1,1
19:,utex2526_scaffold_14_g316.t1,1
19:,utex2526_scaffold_14_g329.t1,1
19:,utex2526_scaffold_14_g417.t1,1
19:,utex2526_scaffold_15_g595.t1,1
19:,utex2526_scaffold_14_g83.t1,1
19:,utex2526_scaffold_14_g99.t1,1
19:,utex2526_scaffold_15_g202.t1,1
19:,utex2526_scaffold_15_g204.t1,1
19:,utex2526_scaffold_15_g269.t1,1
19:,utex2526_scaffold_15_g288.t1,1
19:,utex2526_scaffold_15_g362.t1,1
19:,utex395_scaffold_24_g616.t1,1
19:,utex395_scaffold_24_g865.t1,1
19:,utexb3016_scaffold_21_g1290.t1,1
19:,utexb3016_scaffold_17_g882.t1,1
19:,utexb3016_scaffold_16_g336.t1,1
19:,utexb3016_scaffold_16_g408.t1,1
19:,utexb3016_scaffold_16_g636.t1,1
19:,utexb3016_scaffold_16_g822.t1,1
19:,utexb3016_scaffold_16_g930.t1,1
19:,utexb3016_scaffold_17_g215.t1,1
19:,utexb3016_scaffold_17_g753.t1,1
19:,utexb3016_scaffold_17_g945.t1,1
19:,utexb3016_scaffold_15_g590.t1,1
19:,utexb3016_scaffold_18_g183.t1,1
19:,utexb3016_scaffold_18_g790.t1,1
19:,utexb3016_scaffold_20_g159.t1,1
19:,utexb3016_scaffold_20_g274.t1,1
19:,utexb3016_scaffold_21_g1119.t1,1
19:,utexb3016_scaffold_21_g118.t1,1
19:,utexb3016_scaffold_21_g125.t1,1
19:,utexb3016_scaffold_16_g251.t1,1
19:,utexb3016_scaffold_15_g477.t1,1
19:,utex395_scaffold_25_g1040.t1,1
19:,utexb3016_scaffold_10_g195.t1,1
19:,utex395_scaffold_25_g317.t1,1
19:,utex395_scaffold_25_g561.t1,1
19:,utex395_scaffold_25_g736.t1,1
19:,utex395_scaffold_2_g198.t1,1
19:,utex395_scaffold_2_g265.t1,1
19:,utex395_scaffold_2_g343.t1,1
19:,utex395_scaffold_2_g65.t1,1
19:,utexb3016_scaffold_10_g291.t1,1
19:,utexb3016_scaffold_15_g316.t1,1
19:,utexb3016_scaffold_10_g361.t1,1
19:,utexb3016_scaffold_10_g523.t1,1
19:,utexb3016_scaffold_10_g95.t1,1
19:,utexb3016_scaffold_12_g337.t1,1
19:,utexb3016_scaffold_12_g449.t1,1
19:,utexb3016_scaffold_12_g639.t1,1
19:,utexb3016_scaffold_13_g164.t1,1
1:,utex2526_scaffold_12_g643.t1,1
1:,utex2526_scaffold_12_g650.t1,1
1:,utex2526_scaffold_12_g68.t1,1
1:,utex2526_scaffold_4_g5.t1,1
1:,utex2526_scaffold_3_g241.t1,1
1:,utex2526_scaffold_3_g243.t1,1
1:,utex2526_scaffold_3_g266.t1,1
1:,utex2526_scaffold_3_g36.t1,1
1:,utex2526_scaffold_3_g57.t1,1
1:,utex2526_scaffold_3_g68.t1,1
1:,utex2526_scaffold_3_g86.t1,1
1:,utex2526_scaffold_7_g67.t1,1
1:,utex2526_scaffold_3_g175.t1,1
1:,utex2526_scaffold_7_g68.t1,1
1:,utex395_scaffold_12_g12.t1,1
1:,utex395_scaffold_12_g15.t1,1
1:,utex395_scaffold_12_g7.t1,1
1:,utex395_scaffold_13_g19.t1,1
1:,utex395_scaffold_13_g55.t1,1
1:,utex395_scaffold_13_g71.t1,1
1:,utex2526_scaffold_3_g2.t1,1
1:,utex2526_scaffold_3_g170.t1,1
1:,utex395_scaffold_16_g268.t1,1
1:,utex2526_scaffold_22_g17.t1,1
1:,utex2526_scaffold_15_g932.t1,1
1:,utex2526_scaffold_15_g959.t1,1
1:,utex2526_scaffold_15_g988.t1,1
1:,utex2526_scaffold_18_g3.t1,1
1:,utex2526_scaffold_19_g3.t1,1
1:,utex2526_scaffold_1_g14.t1,1
1:,utex2526_scaffold_1_g2.t1,1
1:,utex2526_scaffold_23_g10.t1,1
1:,utex2526_scaffold_3_g152.t1,1
1:,utex2526_scaffold_23_g108.t1,1
1:,utex2526_scaffold_23_g80.t1,1
1:,utex2526_scaffold_25_g45.t1,1
1:,utex2526_scaffold_27_g539.t1,1
1:,utex2526_scaffold_27_g600.t1,1
1:,utex2526_scaffold_3_g12.t1,1
1:,utex2526_scaffold_3_g122.t1,1
1:,utex395_scaffold_15_g107.t1,1
1:,utex395_scaffold_16_g84.t1,1
1:,utex2526_scaffold_12_g712.t1,1
1:,utex395_scaffold_18_g205.t1,1
1:,utex395_scaffold_17_g713.t1,1
1:,utex395_scaffold_17_g72.t1,1
1:,utex395_scaffold_18_g110.t1,1
1:,utex395_scaffold_18_g126.t1,1
1:,utex395_scaffold_18_g145.t1,1
1:,utex395_scaffold_18_g180.t1,1
1:,utex395_scaffold_18_g193.t1,1
